Census_Tract
312501
432804
420100
451606
333600
NaN
410601
210500
NaN
NaN
NaN
331603
211102
333903
NaN
311600
410601
211700
433504
NaN
452203
340800
522302
413204
530600
530600
230700
230700
330700
430700
430700
413301
331400
511301
980700
NaN
NaN
NaN
340501
NaN
313202
313202
232600
334102
210800
520400
520400
532302
NaN
552802
220500
313202
313300
313300
320700
231200
521402
312902
522202
550500
522201
432904
413203
220300
220300
321002
453405
453405
423002
423002
333201
NaN
NaN
432806
313700
NaN
433006
320201
550102
550102
511004
511004
521201
421401
340702
451902
432704
312200
NaN
232600
310600
453601
312300
222502
332400
212500
340101
422100
432804
530400
313600
333904
432003
220900
NaN
520603
420200
430800
211700
421301
421301
520603
331200
NaN
NaN
NaN
NaN
330700
452103
334102
221200
431101
521600
521600
311100
410401
410602
521900
411302
240600
222504
432704
432704
450302
431804
NaN
433602
433602
NaN
520502
413203
413203
333203
221501
520501
520501
452203
521401
412902
412902
333203
334102
312700
230700
432101
421403
232500
232500
312300
431901
334102
NaN
431404
330101
520502
332400
552603
222602
222602
432806
332600
432705
321101
450600
521201
100001
453603
220900
433507
433507
530800
NaN
NaN
530501
530501
433601
433601
230700
310101
NaN
532101
333903
451006
532502
423303
332500
432901
NaN
NaN
452900
331502
314302
980700
432005
550202
672004
230500
NaN
NaN
410601
451301
522402
320901
320901
NaN
314302
521600
421104
334101
333302
220500
341302
422800
431804
510802
330600
313202
310300
310300
411503
220701
NaN
222602
411506
NaN
333204
NaN
211200
231300
231300
220500
980100
232704
330801
511600
430700
NaN
NaN
452502
433602
432006
521702
453300
230800
220600
423204
452203
454400
313600
432600
530300
430800
NaN
541703
340101
511202
451407
451407
452501
511202
431203
432102
432303
431304
231200
550201
432200
532700
332400
NaN
410703
522401
312501
340501
221100
231300
312300
412202
350400
451003
531500
531500
531500
332700
331400
312902
332200
411002
452103
453100
331100
NaN
212500
NaN
510602
451406
530300
310700
220500
320901
NaN
340502
453603
453603
453603
NaN
410601
331200
520501
230800
980100
NaN
320602
330902
330600
330600
220500
NaN
423500
531000
331900
331800
332200
210500
454400
454400
454400
222601
431101
NaN
453603
334102
670202
211600
332500
NaN
411003
421501
522201
522201
522201
333203
433507
NaN
NaN
321302
533401
522301
241503
432806
411400
333501
230500
521401
341304
231200
432102
NaN
450804
NaN
433003
314402
410601
520501
511501
NaN
451005
451004
451004
211101
431102
511302
980700
NaN
330303
311002
321001
521202
432003
411003
453300
531700
220500
422100
420500
241503
433400
231000
312400
332200
NaN
520501
520501
530300
421502
230900
